subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
109220470,30120,28710,128044,"{""#date_run"":""2025-05-04 22:43:06"",""prompt_id"":""13"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""281"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e03cd80a-70e0-455c-a570-ae3a7627ad29.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/54901246-3774-4c0d-b804-11c1cb3e6496.png""}",0,,,2025-05-06 17:28:43 UTC,2025-05-06 17:28:43 UTC
109220470,30120,28845,128044,"{""#date_run"":""2025-05-04 22:43:06"",""prompt_id"":""13"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""281"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e03cd80a-70e0-455c-a570-ae3a7627ad29.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/54901246-3774-4c0d-b804-11c1cb3e6496.png""}",0,,,2025-05-06 17:28:43 UTC,2025-05-06 17:28:43 UTC
109220471,30120,28710,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""305"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b72afe77-5204-4635-b293-d143ba618549.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/53972bcf-a5a2-4227-8f4d-91c75071c8ae.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/37ec3e8c-335b-4e04-b5ed-bcdbcf2d0cf5.png""}",0,,,2025-05-06 17:28:45 UTC,2025-05-06 17:28:45 UTC
109220471,30120,28845,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""305"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/b72afe77-5204-4635-b293-d143ba618549.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/53972bcf-a5a2-4227-8f4d-91c75071c8ae.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/37ec3e8c-335b-4e04-b5ed-bcdbcf2d0cf5.png""}",0,,,2025-05-06 17:28:45 UTC,2025-05-06 17:28:45 UTC
109220472,30120,28710,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""329"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8928e7dd-f27d-49db-914b-3f74d5a6373e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/7863cfd3-a539-4d3f-bc6e-fa49d4550332.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/42436644-5122-4b97-b599-54b059897dc6.png""}",0,,,2025-05-06 17:28:46 UTC,2025-05-06 17:28:46 UTC
109220472,30120,28845,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""329"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8928e7dd-f27d-49db-914b-3f74d5a6373e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/7863cfd3-a539-4d3f-bc6e-fa49d4550332.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/42436644-5122-4b97-b599-54b059897dc6.png""}",0,,,2025-05-06 17:28:46 UTC,2025-05-06 17:28:46 UTC
109220473,30120,28710,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""353"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8733218f-1b15-4c48-8680-58cdb718e81e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/427dc301-c9a3-4e8c-8bbc-a3542b20b50b.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/7f0e0a92-eedc-471f-8c8f-98e1d560e512.png""}",0,,,2025-05-06 17:28:48 UTC,2025-05-06 17:28:48 UTC
109220473,30120,28845,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""353"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8733218f-1b15-4c48-8680-58cdb718e81e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/427dc301-c9a3-4e8c-8bbc-a3542b20b50b.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/7f0e0a92-eedc-471f-8c8f-98e1d560e512.png""}",1,,,2025-05-06 17:28:48 UTC,2025-05-06 17:28:48 UTC
109220474,30120,28710,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""377"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/34cb58da-5fc5-48bb-8e72-6f390d34a37b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/825108b2-e027-4a94-817b-b71363ecd9f4.png""}",0,,,2025-05-06 17:28:50 UTC,2025-05-06 17:28:50 UTC
109220474,30120,28845,128044,"{""#date_run"":"""",""prompt_id"":""13"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""377"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/34cb58da-5fc5-48bb-8e72-6f390d34a37b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/825108b2-e027-4a94-817b-b71363ecd9f4.png""}",0,,,2025-05-06 17:28:50 UTC,2025-05-06 17:28:50 UTC
109220475,30120,28845,128045,"{""#date_run"":""2025-05-05 10:29:06"",""prompt_id"":""14"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""40"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/95c97fdf-179d-4ab6-946e-566fc8d47b55.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a5421725-f387-47c9-bc6f-685702055c87.png""}",0,,,2025-05-06 17:28:51 UTC,2025-05-06 17:28:51 UTC
109220475,30120,28710,128045,"{""#date_run"":""2025-05-05 10:29:06"",""prompt_id"":""14"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""40"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/95c97fdf-179d-4ab6-946e-566fc8d47b55.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/a5421725-f387-47c9-bc6f-685702055c87.png""}",0,,,2025-05-06 17:28:51 UTC,2025-05-06 17:28:51 UTC
109220476,30120,28845,128045,"{""#date_run"":""2025-05-05 10:29:47"",""prompt_id"":""14"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""41"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3748e0af-2db0-410a-939a-c8a0efefb293.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1110f3d8-a49a-46ab-9cbc-64a839848577.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8c0dfada-c5f6-4e00-a2b2-85862a2f7a2f.png""}",0,,,2025-05-06 17:28:53 UTC,2025-05-06 17:28:53 UTC
109220476,30120,28710,128045,"{""#date_run"":""2025-05-05 10:29:47"",""prompt_id"":""14"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""41"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3748e0af-2db0-410a-939a-c8a0efefb293.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/1110f3d8-a49a-46ab-9cbc-64a839848577.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8c0dfada-c5f6-4e00-a2b2-85862a2f7a2f.png""}",0,,,2025-05-06 17:28:53 UTC,2025-05-06 17:28:53 UTC
109220477,30120,28845,128045,"{""#date_run"":""2025-05-05 10:30:48"",""prompt_id"":""14"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""42"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d5f29bc3-c6af-44ed-9a1f-f607744148f9.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/54f3e274-7778-40ad-b4f4-1c6a9ec22956.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/d5667a0f-37cb-4b68-9a03-a84d49aa65dc.png""}",1,,,2025-05-06 17:28:54 UTC,2025-05-06 17:28:54 UTC
109220477,30120,28710,128045,"{""#date_run"":""2025-05-05 10:30:48"",""prompt_id"":""14"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""42"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d5f29bc3-c6af-44ed-9a1f-f607744148f9.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/54f3e274-7778-40ad-b4f4-1c6a9ec22956.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/d5667a0f-37cb-4b68-9a03-a84d49aa65dc.png""}",0,,,2025-05-06 17:28:54 UTC,2025-05-06 17:28:54 UTC
109220478,30120,28845,128045,"{""#date_run"":""2025-05-04 22:19:29"",""prompt_id"":""14"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""162"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3cc9b14d-af49-4a2c-869b-ecc76a03be66.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/56048b0c-a566-4245-a133-0a0b57603e35.png""}",1,,,2025-05-06 17:28:56 UTC,2025-05-06 17:28:56 UTC
109220478,30120,28710,128045,"{""#date_run"":""2025-05-04 22:19:29"",""prompt_id"":""14"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""162"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/3cc9b14d-af49-4a2c-869b-ecc76a03be66.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/56048b0c-a566-4245-a133-0a0b57603e35.png""}",0,,,2025-05-06 17:28:56 UTC,2025-05-06 17:28:56 UTC
109220479,30120,28845,128045,"{""#date_run"":""2025-05-04 22:24:35"",""prompt_id"":""14"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""186"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/376a7491-4c4b-4b12-b4f9-605d84184fb2.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e709dc7b-7040-4d75-847b-77361b46e4ac.png""}",0,,,2025-05-06 17:28:58 UTC,2025-05-06 17:28:58 UTC
109220479,30120,28710,128045,"{""#date_run"":""2025-05-04 22:24:35"",""prompt_id"":""14"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""186"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/376a7491-4c4b-4b12-b4f9-605d84184fb2.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/e709dc7b-7040-4d75-847b-77361b46e4ac.png""}",0,,,2025-05-06 17:28:58 UTC,2025-05-06 17:28:58 UTC
109220480,30120,28845,128045,"{""#date_run"":""2025-05-04 22:32:20"",""prompt_id"":""14"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""234"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0cfb38ec-4645-49ab-a5b8-25161853bc0a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/efe534d5-c3b9-4458-9402-1f0eb7f146c9.png""}",1,,,2025-05-06 17:28:59 UTC,2025-05-06 17:28:59 UTC
109220480,30120,28710,128045,"{""#date_run"":""2025-05-04 22:32:20"",""prompt_id"":""14"",""#llm_model"":""us.deepseek.r1-v1:0"",""response_id"":""234"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0cfb38ec-4645-49ab-a5b8-25161853bc0a.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/efe534d5-c3b9-4458-9402-1f0eb7f146c9.png""}",0,,,2025-05-06 17:28:59 UTC,2025-05-06 17:28:59 UTC
109220481,30120,28845,128045,"{""#date_run"":""2025-05-04 22:40:29"",""prompt_id"":""14"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""258"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/01547539-4f24-4e5f-8b9b-cb8639b48691.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ac6647c3-33e4-4c66-8466-cff5780e4bf8.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/39d05129-6c2b-496d-aa9a-17474235f4a8.png""}",0,,,2025-05-06 17:29:01 UTC,2025-05-06 17:29:01 UTC
109220481,30120,28710,128045,"{""#date_run"":""2025-05-04 22:40:29"",""prompt_id"":""14"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""258"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/01547539-4f24-4e5f-8b9b-cb8639b48691.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ac6647c3-33e4-4c66-8466-cff5780e4bf8.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/39d05129-6c2b-496d-aa9a-17474235f4a8.png""}",0,,,2025-05-06 17:29:01 UTC,2025-05-06 17:29:01 UTC
109220482,30120,28845,128045,"{""#date_run"":""2025-05-04 22:43:12"",""prompt_id"":""14"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""282"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/19dfcddc-016e-441e-bc09-9c274f7e6592.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/30fa303f-329b-466c-8e87-569225a1cbb2.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/28f1ad14-e20c-419d-b7a9-9e7d76c1fba0.png""}",0,,,2025-05-06 17:29:02 UTC,2025-05-06 17:29:02 UTC
109220482,30120,28710,128045,"{""#date_run"":""2025-05-04 22:43:12"",""prompt_id"":""14"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""282"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/19dfcddc-016e-441e-bc09-9c274f7e6592.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/30fa303f-329b-466c-8e87-569225a1cbb2.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/28f1ad14-e20c-419d-b7a9-9e7d76c1fba0.png""}",0,,,2025-05-06 17:29:02 UTC,2025-05-06 17:29:02 UTC
109220483,30120,28845,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""306"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7a9a4aa9-416e-4a4e-a5a0-99e419512c2b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/edf4451e-44d6-4887-86d7-b4f0a86ae2ce.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/d42c10eb-7aad-4620-a048-a77c9948af19.png""}",1,,,2025-05-06 17:29:04 UTC,2025-05-06 17:29:04 UTC
109220483,30120,28710,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""306"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7a9a4aa9-416e-4a4e-a5a0-99e419512c2b.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/edf4451e-44d6-4887-86d7-b4f0a86ae2ce.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/d42c10eb-7aad-4620-a048-a77c9948af19.png""}",0,,,2025-05-06 17:29:04 UTC,2025-05-06 17:29:04 UTC
109220484,30120,28845,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""330"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9219929a-3b5a-4a22-973b-5b45886f2a86.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0752fe67-3763-4724-8d16-e47a73b5e087.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8001d9ae-7cbc-4d1f-9e54-e19dd990788f.png""}",1,,,2025-05-06 17:29:07 UTC,2025-05-06 17:29:07 UTC
109220484,30120,28710,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""330"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/9219929a-3b5a-4a22-973b-5b45886f2a86.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0752fe67-3763-4724-8d16-e47a73b5e087.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8001d9ae-7cbc-4d1f-9e54-e19dd990788f.png""}",0,,,2025-05-06 17:29:07 UTC,2025-05-06 17:29:07 UTC
109220485,30120,28845,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""354"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e76f1110-eb34-4233-b066-f76db08536d5.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2a4dd740-269f-44b5-b06e-9c00ce69d37d.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/ff7f547a-c8a2-4569-86fd-c06daf04b63b.png""}",0,,,2025-05-06 17:29:09 UTC,2025-05-06 17:29:09 UTC
109220485,30120,28710,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/deepseek-r1:8b"",""response_id"":""354"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e76f1110-eb34-4233-b066-f76db08536d5.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/2a4dd740-269f-44b5-b06e-9c00ce69d37d.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/ff7f547a-c8a2-4569-86fd-c06daf04b63b.png""}",0,,,2025-05-06 17:29:09 UTC,2025-05-06 17:29:09 UTC
109220486,30120,28845,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""378"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0ce0efd4-ca0c-4ee3-9003-c19c01b48dee.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/75da4b9c-678b-445b-b87a-fe88093c1970.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8a23ac6d-4f12-4a1d-9728-eaccae238cbf.png""}",0,,,2025-05-06 17:29:10 UTC,2025-05-06 17:29:10 UTC
109220486,30120,28710,128045,"{""#date_run"":"""",""prompt_id"":""14"",""#llm_model"":""ollama_chat/phi4:latest"",""response_id"":""378"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0ce0efd4-ca0c-4ee3-9003-c19c01b48dee.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/75da4b9c-678b-445b-b87a-fe88093c1970.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/8a23ac6d-4f12-4a1d-9728-eaccae238cbf.png""}",0,,,2025-05-06 17:29:10 UTC,2025-05-06 17:29:10 UTC
109220487,30120,28710,128046,"{""#date_run"":""2025-05-05 10:32:14"",""prompt_id"":""15"",""#llm_model"":""mistral/mistral-large-2411"",""response_id"":""43"",""#temperature"":""0.0"",""#llm_provider"":""mistral"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/fe3d0137-3ebf-435b-aed4-0019653988b7.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b3e02d01-6085-404c-8fc3-5b3e8b934058.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/d55a630e-9ec7-408f-80d9-6f5a0c6200c8.png""}",0,,,2025-05-06 17:29:12 UTC,2025-05-06 17:29:12 UTC
109220488,30120,28710,128046,"{""#date_run"":""2025-05-05 10:33:09"",""prompt_id"":""15"",""#llm_model"":""gemini/gemini-2.0-flash-001"",""response_id"":""44"",""#temperature"":""0.0"",""#llm_provider"":""gemini"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ae1e4e50-c168-4b5f-a79e-9ab5c860a4eb.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/ced371c0-45af-4912-8a43-635a3a76a7e4.png""}",0,,,2025-05-06 17:29:13 UTC,2025-05-06 17:29:13 UTC
109220489,30120,28710,128046,"{""#date_run"":""2025-05-05 10:33:37"",""prompt_id"":""15"",""#llm_model"":""openai/gpt-4.1"",""response_id"":""45"",""#temperature"":""0.0"",""#llm_provider"":""openai"",""#prompt_run_by"":""Artur""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/6a62c827-82c6-4eb2-ba83-52bdc3349d69.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/bb491826-8fcb-4de0-a7ea-f523b6496670.png""}",0,,,2025-05-06 17:29:15 UTC,2025-05-06 17:29:15 UTC
109220490,30120,28710,128046,"{""#date_run"":""2025-05-04 22:19:41"",""prompt_id"":""15"",""#llm_model"":""us.anthropic.claude-3-7-sonnet-20250219-v1:0"",""response_id"":""163"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/ebe27c80-b93e-4e47-8358-9412aa9d9ca2.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/aa998a3e-7d41-4672-870d-a3dd8eea4d89.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/4e527a24-dc00-433d-899d-a75b7e02514c.png""}",0,,,2025-05-06 17:29:16 UTC,2025-05-06 17:29:16 UTC
109220491,30120,28710,128046,"{""#date_run"":""2025-05-04 22:24:39"",""prompt_id"":""15"",""#llm_model"":""us.amazon.nova-premier-v1:0"",""response_id"":""187"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7794733d-67d7-47c5-9b1a-428f03024d07.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c08f0e79-16c7-436a-a9e4-82d77b863d3f.png""}",0,,,2025-05-06 17:29:19 UTC,2025-05-06 17:29:19 UTC
109220492,30120,28710,128046,"{""#date_run"":""2025-05-04 22:40:41"",""prompt_id"":""15"",""#llm_model"":""us.meta.llama4-maverick-17b-instruct-v1:0"",""response_id"":""259"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/8c9dcc6c-b606-4806-be00-6de1a7806a5e.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/d39b7abe-295a-42fd-a630-6a6002d0ef13.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/a9af6b2f-92ef-4b39-854f-f128991cb74b.png""}",0,,,2025-05-06 17:29:20 UTC,2025-05-06 17:29:20 UTC
109220493,30120,28710,128046,"{""#date_run"":""2025-05-04 22:43:15"",""prompt_id"":""15"",""#llm_model"":""us.meta.llama4-scout-17b-instruct-v1:0"",""response_id"":""283"",""#temperature"":""0.0"",""#llm_provider"":""bedrock"",""#prompt_run_by"":""bhabalaj""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/79c3a371-0532-4ba7-8f48-f2b2495d5158.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/0f99762d-a2d9-4eaa-8f07-cd7b27fd1a6d.png""}",0,,,2025-05-06 17:29:22 UTC,2025-05-06 17:29:22 UTC
109220494,30120,28710,128046,"{""#date_run"":"""",""prompt_id"":""15"",""#llm_model"":""ollama_chat/gemma3:27b"",""response_id"":""307"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/a154452e-13c5-477e-9e61-cb4a5873ab38.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/c26d6821-7f06-46cf-b7b4-bdaf9888b743.png""}",0,,,2025-05-06 17:29:23 UTC,2025-05-06 17:29:23 UTC
109220495,30120,28710,128046,"{""#date_run"":"""",""prompt_id"":""15"",""#llm_model"":""ollama_chat/qwen3:30b"",""response_id"":""331"",""#temperature"":""0.0"",""#llm_provider"":"""",""#prompt_run_by"":""""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2a511393-a1ab-4123-b821-177fdc6705ef.png"",""1"":""https://panoptes-uploads.zooniverse.org/subject_location/b0d5b515-99e8-4287-9990-7e2b288ffade.png"",""2"":""https://panoptes-uploads.zooniverse.org/subject_location/45308402-3584-4591-a6d0-76468652303c.png""}",0,,,2025-05-06 17:29:25 UTC,2025-05-06 17:29:25 UTC
